age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan,score
39,38,47,42,3042,0,0,0,0,7,3208
36,12,26,82,5928,1,0,1,1,7,6087
29,24,35,50,5024,1,1,1,1,7,5166
39,22,46,73,2839,1,1,1,0,7,3022
36,37,44,67,3697,0,1,0,0,7,3882
39,19,38,41,2368,1,0,0,0,7,2506
45,11,26,16,5387,0,1,0,1,7,5487
30,31,37,99,4347,1,1,1,1,7,4548
28,17,46,28,4568,0,1,0,1,7,4689
30,33,44,61,4510,1,1,0,1,7,4681
32,40,40,76,1954,1,0,1,1,7,2145
37,36,44,94,4118,0,1,0,1,7,4331
29,28,36,74,2358,1,1,1,0,7,2528
45,33,40,56,4868,0,1,0,0,7,5043
37,40,45,58,5209,0,1,0,0,7,5390
36,23,25,56,3331,0,0,1,0,7,3472
29,18,45,88,3462,0,0,1,0,7,3643
43,39,42,56,2479,1,0,0,1,7,2661
35,10,17,50,2436,0,1,1,0,7,2550
35,11,37,61,5078,0,0,0,1,7,5223
29,29,34,84,1798,1,0,1,1,7,1977
31,34,36,23,3256,0,1,1,1,7,3383
31,38,47,17,3930,0,1,0,1,7,4065
33,10,46,59,4979,0,0,1,1,7,5129
39,20,23,33,2752,1,0,0,1,7,2869
45,21,23,31,3842,0,0,1,1,7,3964
37,15,16,98,5860,0,1,1,0,7,6028
28,26,33,92,4258,0,1,1,0,7,4439
33,38,47,58,4719,0,0,1,1,7,4897
34,11,37,20,2992,1,0,1,1,7,3097
36,11,32,84,1664,1,1,1,0,7,1830
43,11,19,50,1330,1,1,0,0,7,1455
31,16,17,22,1846,1,0,0,1,7,1934
28,24,30,65,5896,1,0,0,1,7,6045
43,34,39,70,2354,1,0,1,1,7,2543
27,38,46,83,4392,1,1,0,1,7,4589
43,30,36,63,1404,0,0,0,0,7,1576
29,37,44,38,2081,0,1,0,1,7,2231
43,25,47,54,2259,1,0,1,0,7,2430
38,38,46,20,1590,1,1,0,0,7,1734
31,17,23,54,2683,1,1,1,1,7,2812
42,23,44,20,4282,0,0,0,0,7,4411
27,21,36,67,2988,0,1,1,1,7,3142
28,37,42,67,5133,0,1,1,0,7,5309
41,10,36,42,1554,0,0,0,0,7,1683
45,28,43,60,2542,0,0,0,1,7,2719
45,27,47,88,3215,0,0,1,0,7,3423
37,10,17,90,3108,1,1,1,1,7,3266
34,26,31,21,5170,1,1,0,0,7,5284
27,36,41,30,2469,0,1,0,0,7,2604
43,25,25,18,1083,0,1,1,1,7,1197
40,26,41,15,2759,1,1,1,0,7,2884
39,12,16,90,3379,0,1,1,0,7,3538
35,28,34,42,3491,1,1,0,1,7,3633
38,27,34,26,5403,1,1,1,1,7,5532
32,26,38,46,1414,1,1,1,1,7,1560
30,19,31,20,3946,0,0,1,1,7,4048
29,32,33,17,4938,0,1,1,0,7,5051
30,36,42,50,3360,0,0,0,1,7,3519
37,26,44,70,3899,0,1,0,1,7,4078
41,17,36,52,3808,0,0,1,0,7,3955
41,13,47,50,5819,1,1,1,0,7,5973
28,28,39,22,4375,1,0,0,1,7,4494
36,40,45,89,1077,0,1,1,1,7,1290
41,12,23,40,4420,1,0,0,1,7,4538
39,33,37,46,2241,0,1,0,1,7,2398
35,37,44,19,5731,1,1,0,1,7,5869
27,37,40,53,5476,1,1,1,0,7,5636
31,36,43,90,3026,0,1,0,1,7,3228
32,10,14,29,2142,0,1,0,0,7,2228
28,20,34,16,3862,0,0,0,0,7,3960
40,28,45,92,4069,1,1,0,0,7,4276
44,40,47,91,3255,0,0,1,1,7,3479
35,35,46,40,3492,1,1,0,1,7,3651
38,12,34,92,5690,0,1,1,1,7,5869
32,19,44,37,2907,0,0,1,0,7,3040
33,28,46,78,3357,0,0,0,1,7,3543
29,11,35,17,2659,1,1,0,0,7,2753
34,26,36,52,4287,0,1,1,1,7,4438
41,38,45,83,3678,0,0,0,0,7,3885
31,12,42,86,1118,1,1,1,0,7,1292
27,30,40,98,3277,1,0,0,1,7,3474
37,24,24,56,2753,1,0,1,0,7,2896
45,24,30,98,1294,1,0,0,1,7,1493
44,37,47,67,5507,1,1,0,0,7,5704
34,37,44,73,2481,0,1,1,1,7,2672
41,15,25,44,2445,0,0,1,0,7,2571
32,25,46,28,3534,0,1,0,1,7,3667
42,28,37,67,2696,0,1,1,1,7,2873
44,28,45,35,1513,1,1,1,1,7,1669
32,40,47,80,2252,0,1,1,0,7,2453
36,29,45,45,4050,1,1,0,0,7,4207
36,12,38,67,1133,1,1,0,1,7,1289
31,26,34,27,3537,0,1,0,1,7,3657
37,39,40,68,5504,1,1,0,1,7,5691
28,26,47,24,4337,1,1,1,0,7,4465
27,34,45,16,2118,0,1,0,0,7,2241
34,40,44,17,3032,1,1,0,1,7,3170
44,10,21,40,3519,0,0,0,1,7,3635
28,22,28,47,5338,1,1,1,0,7,5466
37,10,36,54,5009,0,0,1,1,7,5148
44,13,35,31,2113,0,1,0,0,7,2237
40,33,36,20,2447,0,0,0,1,7,2577
43,27,33,58,1172,0,0,1,1,7,1335
44,12,20,63,5306,1,1,1,1,7,5449
32,12,29,34,2255,1,1,1,1,7,2366
27,10,28,92,5840,1,0,1,1,7,6000
29,24,45,72,3052,1,1,0,1,7,3225
27,24,35,32,5068,1,1,0,0,7,5188
42,36,40,19,5519,0,0,1,0,7,5657
37,33,42,85,3744,0,1,0,0,7,3942
44,22,47,14,2578,0,1,1,1,7,2708
30,14,44,22,3576,1,0,1,0,7,3688
30,33,45,100,1297,0,0,1,0,7,1506
42,25,45,14,6021,0,1,0,1,7,6149
44,24,28,56,2766,0,0,0,0,7,2918
30,13,33,74,1889,1,0,1,1,7,2042
38,10,22,77,4794,1,1,0,1,7,4944
41,30,40,30,5020,0,1,1,0,7,5163
33,22,42,92,4937,1,0,1,1,7,5129
27,34,38,41,5310,0,0,0,1,7,5451
32,28,37,91,5881,1,1,1,0,7,6072
40,18,23,29,2908,1,0,0,1,7,3020
38,17,29,68,3934,1,1,0,1,7,4089
32,17,17,12,2011,1,1,1,0,7,2092
35,12,15,77,3705,0,0,0,1,7,3845
42,23,45,56,5319,1,0,0,1,7,5487
30,17,44,100,1978,1,0,1,1,7,2172
31,19,34,98,2663,0,0,1,0,7,2846
37,24,35,62,2513,0,0,0,1,7,2672
39,19,31,67,5024,1,0,0,1,7,5182
44,12,42,97,3658,1,0,0,0,7,3854
42,13,27,68,3793,0,0,1,1,7,3945
40,24,36,25,2302,0,1,1,1,7,2430
43,21,23,38,1507,0,0,1,1,7,1634
30,18,40,36,4940,0,0,0,1,7,5065
42,24,28,95,6074,1,0,1,1,7,6266
34,35,37,58,2466,1,1,0,0,7,2632
32,14,43,19,5747,1,1,0,0,7,5857
40,22,31,81,4704,1,0,1,0,7,4880
44,13,34,74,1822,1,0,0,0,7,1988
33,17,35,41,2466,1,1,0,1,7,2595
33,14,33,89,5165,0,0,1,1,7,5336
40,34,36,60,3743,1,0,1,1,7,3916
43,21,41,35,4875,0,0,0,0,7,5015
35,34,45,47,5221,1,0,1,1,7,5385
33,10,16,92,5480,1,1,1,0,7,5634
43,16,24,35,5782,0,1,1,1,7,5903
32,31,31,31,4214,0,0,0,0,7,4339
35,22,45,32,3805,1,0,0,0,7,3940
37,29,34,25,5850,0,0,0,1,7,5976
43,23,30,19,2663,0,1,1,1,7,2781
27,35,38,37,4727,0,1,0,1,7,4866
31,24,40,27,5016,0,0,1,1,7,5140
36,13,32,83,3164,0,0,1,1,7,3330
28,20,33,100,2371,0,1,1,1,7,2555
27,32,44,26,5354,0,1,0,1,7,5485
34,32,43,43,6098,1,0,1,1,7,6253
32,19,35,15,4656,0,0,1,0,7,4758
35,17,18,61,4737,1,0,0,1,7,4870
45,14,34,66,2425,1,0,1,0,7,2586
35,36,39,74,1916,0,0,0,1,7,2101
44,33,38,78,4503,0,0,1,0,7,4697
45,32,43,17,4471,0,0,0,1,7,4609
39,25,25,97,2182,1,1,1,0,7,2371
28,20,25,34,4731,1,0,0,0,7,4839
45,16,21,47,3102,0,1,1,0,7,3233
37,34,38,86,5692,0,0,0,0,7,5887
34,21,22,60,3612,1,1,0,0,7,3751
27,12,41,18,4381,1,1,0,0,7,4481
31,15,42,95,2670,1,1,1,0,7,2856
31,19,38,58,2117,0,1,0,0,7,2264
29,30,44,79,2673,0,1,1,0,7,2857
42,38,42,45,2064,1,0,0,1,7,2233
45,28,43,28,3417,0,1,1,1,7,3564
42,38,42,29,6085,1,1,0,0,7,6238
31,16,23,80,5479,0,1,0,1,7,5631
43,12,39,48,3423,1,0,1,0,7,3567
44,25,28,19,2002,1,0,1,1,7,2121
43,22,38,25,5996,1,1,1,1,7,6128
30,15,31,30,3838,0,0,1,1,7,3946
32,34,40,74,4176,1,1,0,0,7,4358
37,15,23,78,2297,0,1,0,1,7,2452
38,23,24,13,1612,1,0,0,0,7,1711
28,28,45,23,4502,1,1,0,0,7,4628
40,29,40,59,4234,1,1,0,0,7,4404
42,12,16,79,1898,1,0,1,1,7,2050
27,27,33,16,2871,0,0,0,1,7,2975
30,14,28,63,1912,0,0,1,0,7,2048
40,38,46,12,5134,0,0,0,0,7,5270
27,29,38,66,6052,1,1,0,1,7,6215
34,10,12,51,5830,1,0,1,1,7,5940
30,19,22,42,4672,1,0,0,1,7,4787
45,23,41,78,5225,0,0,0,1,7,5413
29,29,38,72,6008,1,1,0,1,7,6179
40,12,47,61,4490,0,1,1,0,7,4652
35,31,43,36,3245,0,0,1,1,7,3392
35,25,36,67,6023,1,0,1,0,7,6188
37,21,39,33,1657,1,1,0,0,7,1789
45,38,44,82,5576,0,1,0,1,7,5787
42,32,36,74,3645,0,0,1,0,7,3830
29,12,15,55,5717,0,1,1,1,7,5831
31,16,39,19,3023,1,0,1,1,7,3131
27,39,46,28,2229,1,0,1,0,7,2371
27,30,37,13,5061,0,0,1,0,7,5169
39,25,36,70,3707,0,1,1,1,7,3880
45,32,47,70,4111,1,1,1,1,7,4309
34,36,42,55,3640,1,0,1,1,7,3810
33,21,39,30,2093,1,0,0,0,7,2217
33,14,14,39,3833,0,0,0,1,7,3934
29,20,45,12,4840,0,1,0,1,7,4948
37,39,43,23,4440,1,1,1,0,7,4585
40,36,45,70,2299,0,1,0,1,7,2492
28,29,44,22,5633,0,0,1,1,7,5758
31,11,39,23,2727,1,0,1,1,7,2834
32,28,46,41,6003,1,1,0,1,7,6153
36,15,47,15,4078,0,1,1,0,7,4193
32,12,46,52,5745,0,1,1,0,7,5889
29,25,30,72,4858,0,0,0,0,7,5014
38,39,41,57,5549,1,1,1,0,7,5727
41,20,26,31,2414,0,0,1,0,7,2533
40,19,38,29,4802,1,0,1,0,7,4930
44,34,36,41,1890,0,1,0,1,7,2047
27,29,47,18,2791,0,1,1,1,7,2915
42,27,40,63,3763,1,0,1,1,7,3938
35,17,24,31,4338,1,1,1,0,7,4448
36,24,27,67,5613,0,0,1,0,7,5768
33,17,41,55,5975,1,0,0,1,7,6123
36,37,37,71,5870,0,1,1,0,7,6053
27,13,17,63,5134,0,0,0,0,7,5254
42,26,44,16,1764,1,0,1,0,7,1894
32,20,21,77,1336,1,1,0,0,7,1488
40,37,38,14,3547,1,0,1,1,7,3679
41,30,46,41,2612,1,1,1,1,7,2774
27,30,36,13,2158,1,0,0,0,7,2265
40,12,14,64,3701,1,0,1,0,7,3833
29,39,43,68,3374,0,0,0,1,7,3554
33,30,33,54,1880,1,1,0,0,7,2032
32,23,29,27,3715,0,1,0,0,7,3827
36,34,38,62,5856,0,1,0,0,7,6027
44,30,36,95,1946,1,1,0,0,7,2153
33,39,47,13,2182,0,0,0,0,7,2314
32,25,29,94,5776,1,0,0,0,7,5957
40,37,41,97,4523,1,0,1,0,7,4740
32,36,39,36,3122,1,1,0,0,7,3267
38,16,25,31,2439,1,1,1,0,7,2552
40,39,46,55,4575,0,0,1,0,7,4756
33,26,44,97,1414,0,1,1,1,7,1617
36,16,45,31,4264,1,0,0,0,7,4393
40,34,44,65,4959,1,1,0,0,7,5144
31,25,28,98,1443,0,1,0,0,7,1626
31,37,45,47,2875,0,1,1,1,7,3038
40,19,40,46,3191,0,1,1,1,7,3339
30,35,44,95,4939,1,0,0,1,7,5145
40,29,44,53,1481,1,0,1,1,7,1650
28,27,34,25,4519,1,1,0,0,7,4635
35,27,39,48,4715,1,0,1,0,7,4866
37,25,42,89,5958,1,0,0,0,7,6152
29,23,42,20,5511,0,1,0,1,7,5627
41,18,39,17,3626,1,1,0,0,7,3743
33,24,32,27,4617,1,1,1,1,7,4737
38,24,25,86,5811,0,0,0,1,7,5985
28,19,41,53,1543,0,1,0,0,7,1685
30,36,42,23,2409,1,0,1,0,7,2542
40,30,43,48,2800,1,0,0,0,7,2962
44,29,33,56,4795,0,0,1,1,7,4959
30,36,40,65,1422,0,0,1,1,7,1595
41,39,40,39,5109,0,1,0,1,7,5270
44,18,22,42,5651,0,0,0,1,7,5778
31,34,47,27,1447,0,1,0,1,7,1588
38,25,32,70,3369,1,1,0,1,7,3537
42,37,45,91,2115,0,1,1,1,7,2333
42,11,21,22,3789,1,0,0,0,7,3886
33,32,35,65,6056,0,0,1,1,7,6223
42,17,38,37,2383,1,0,0,0,7,2518
29,24,33,39,5389,0,1,1,1,7,5517
37,38,41,32,2875,0,1,0,1,7,3025
45,23,39,96,4629,1,1,0,0,7,4834
37,17,30,24,4523,0,1,0,1,7,4633
43,33,34,74,4176,1,1,0,1,7,4363
44,29,39,14,4482,1,1,1,0,7,4611
32,23,41,76,1285,0,0,0,1,7,1458
29,14,28,41,1809,0,0,1,1,7,1923
44,38,40,97,5118,1,1,0,1,7,5340
40,20,34,20,3348,1,1,1,1,7,3466
44,11,43,83,1528,0,1,1,1,7,1712
41,34,47,21,5339,1,0,1,0,7,5484
29,16,34,22,2008,0,0,0,0,7,2109
34,27,36,35,1650,0,0,0,0,7,1782
37,24,42,52,2885,0,1,0,0,7,3041
31,29,30,84,2294,0,0,1,0,7,2469
41,22,42,38,5533,1,0,1,0,7,5678
30,20,47,64,5112,1,1,0,0,7,5275
37,24,24,85,4041,1,1,0,0,7,4213
27,14,44,71,4446,1,1,1,0,7,4605
40,22,29,12,2433,1,1,1,0,7,2539
36,20,31,78,4792,1,0,0,0,7,4958
34,29,29,67,3794,0,0,1,0,7,3954
44,32,40,55,4872,1,0,1,1,7,5046
42,34,46,98,4395,1,0,0,0,7,4616
42,10,45,20,5406,0,1,1,0,7,5525
45,18,24,25,4320,0,1,1,1,7,4435
37,27,27,23,2428,1,0,1,1,7,2545
27,34,39,63,2794,0,1,1,0,7,2959
33,35,42,90,1661,0,1,1,1,7,1864
41,25,40,78,3725,0,0,0,1,7,3910
35,11,27,26,1152,0,1,1,1,7,1254
33,10,25,32,5760,1,1,1,1,7,5864
29,24,45,49,5469,1,1,1,1,7,5620
39,40,47,65,5766,1,0,1,1,7,5960
34,32,40,30,1387,1,0,1,0,7,1525
40,24,30,43,5260,1,0,0,0,7,5398
42,21,32,33,4325,1,0,1,0,7,4455
39,27,32,63,5904,1,0,0,0,7,6066
39,37,47,77,4117,0,0,1,0,7,4318
42,33,33,64,4732,0,0,0,1,7,4905
38,19,41,20,2026,1,0,1,1,7,2147
33,35,43,21,3461,1,1,0,1,7,3596
28,13,23,96,1586,0,1,0,1,7,1748
38,30,32,63,6057,1,0,1,0,7,6222
41,31,31,25,5121,0,0,0,1,7,5250
41,27,38,79,1683,1,0,0,1,7,1870
32,14,22,99,2046,1,1,0,0,7,2215
43,29,46,93,3347,1,1,1,1,7,3562
42,21,34,16,1166,1,1,1,1,7,1283
39,11,12,87,2110,0,0,1,1,7,2261
36,24,44,83,3253,0,1,0,1,7,3442
41,18,45,80,5652,1,1,0,1,7,5839
39,36,36,23,3719,1,0,0,0,7,3854
30,23,27,84,4837,1,0,0,0,7,5002
36,26,45,41,2983,1,1,0,0,7,3133
30,39,41,84,5712,1,0,0,0,7,5907
34,30,34,20,2222,0,0,1,0,7,2341
33,23,41,78,2806,0,1,0,1,7,2983
40,34,37,66,3270,0,0,0,1,7,3448
28,10,35,21,2813,1,0,1,1,7,2910
33,34,37,57,2724,1,0,0,1,7,2887
43,13,42,59,3950,1,0,1,0,7,4109
44,26,33,29,1536,1,0,0,0,7,1669
38,19,30,86,4847,0,0,0,0,7,5020
38,17,35,20,3469,0,1,0,1,7,3581
45,25,29,96,1991,1,1,0,0,7,2188
44,23,24,54,5409,0,0,0,1,7,5555
36,38,39,74,4632,0,1,1,0,7,4821
39,21,37,46,3001,0,1,0,1,7,3146
30,24,37,41,3593,1,0,1,0,7,3727
32,32,47,26,5190,0,1,0,0,7,5328
35,14,20,50,2799,1,0,0,0,7,2919
44,27,41,34,4477,1,1,0,1,7,4626
44,25,34,98,4775,0,0,0,1,7,4977
31,23,23,100,1881,1,0,0,0,7,2059
27,36,47,85,3356,1,1,0,1,7,3554
42,32,33,99,5568,0,1,1,0,7,5776
33,22,40,80,1084,0,0,1,0,7,1260
28,32,43,97,4416,1,0,0,1,7,4618
27,15,17,87,2516,1,1,0,0,7,2664
42,30,31,14,6109,1,1,0,1,7,6229
37,35,42,40,4378,1,0,0,0,7,4533
33,27,36,69,4205,1,1,1,1,7,4374
43,33,42,27,2278,1,0,0,1,7,2425
28,27,43,44,3188,1,1,0,1,7,3333
35,19,21,53,1604,0,1,0,1,7,1734
45,37,46,40,2377,1,1,1,0,7,2548
30,18,41,21,3847,1,1,1,1,7,3961
32,37,41,32,1542,1,0,0,1,7,1686
40,39,42,97,2057,1,0,0,1,7,2277
43,19,37,33,3096,1,0,1,0,7,3230
35,32,34,32,4847,1,0,0,1,7,4982
27,11,11,70,2686,0,1,1,1,7,2808
33,11,23,15,3403,0,1,0,1,7,3487
29,33,45,100,3795,0,0,0,0,7,4002
36,36,38,82,2875,1,1,1,0,7,3070
27,16,23,84,3496,1,1,1,0,7,3649
41,17,40,97,5651,0,1,0,1,7,5848
39,25,34,52,4234,1,1,0,0,7,4386
43,13,24,23,2349,1,1,1,1,7,2456
39,32,47,74,1380,0,1,0,0,7,1573
41,25,35,64,5656,0,1,0,0,7,5822
31,22,45,24,3196,1,0,1,1,7,3321
45,17,40,53,5075,0,1,0,1,7,5232
36,19,22,85,5575,0,1,0,0,7,5738
28,26,32,59,4085,0,0,0,1,7,4231
43,36,47,39,1253,0,0,0,1,7,1419
38,40,46,32,4378,1,0,1,1,7,4537
36,30,35,31,5517,0,0,0,1,7,5650
33,14,43,79,6017,0,0,0,0,7,6186
39,12,12,31,4689,0,1,0,0,7,4784
40,34,38,29,6067,1,0,1,0,7,6210
41,25,46,100,5222,0,1,1,1,7,5437
45,14,31,67,1871,0,0,1,0,7,2029
29,34,41,94,5191,1,0,1,0,7,5391
35,24,38,54,3443,0,0,1,1,7,3596
32,10,10,81,5279,1,0,1,0,7,5414
39,24,35,99,5503,0,1,1,0,7,5702
30,33,35,46,1239,1,1,1,1,7,1387
39,23,43,13,2746,1,0,0,1,7,2866
27,16,30,39,4711,0,1,0,1,7,4825
27,33,38,31,1626,0,1,1,1,7,1758
41,22,45,79,1727,1,1,1,1,7,1918
29,39,44,82,3284,0,1,0,0,7,3479
43,30,32,73,6066,1,1,0,1,7,6247
44,25,43,25,2348,1,1,1,1,7,2489
31,23,44,81,2244,1,0,0,1,7,2425
43,15,42,19,2779,0,1,0,1,7,2900
33,26,32,48,5290,0,1,1,1,7,5432
34,37,47,33,5732,1,0,0,0,7,5884
32,29,44,57,5420,1,0,0,0,7,5583
34,22,28,70,1180,0,0,1,0,7,1335
41,14,29,93,3483,1,1,1,1,7,3664
41,34,46,73,2805,1,1,0,0,7,3001
35,27,39,19,3788,0,0,0,0,7,3908
33,35,47,82,2879,1,1,0,0,7,3078
37,15,36,100,5100,0,1,0,0,7,5289
45,10,44,14,5176,0,0,1,1,7,5291
32,27,41,76,1268,0,1,1,1,7,1447
29,36,38,22,3763,1,0,1,1,7,3891
28,20,29,18,5791,1,1,1,0,7,5889
35,36,43,20,2739,1,1,0,0,7,2875
33,36,42,29,3206,1,0,0,0,7,3347
37,19,47,84,5354,1,0,1,1,7,5544
41,13,39,23,4292,0,0,0,1,7,4409
44,26,26,23,1384,1,0,1,1,7,1506
42,32,42,86,2218,1,1,1,0,7,2423
31,39,41,73,1200,1,0,1,0,7,1386
32,36,38,98,3612,0,0,1,1,7,3818
42,31,44,23,5187,1,1,1,0,7,5330
28,12,43,61,3750,0,1,0,1,7,3896
38,27,35,94,4059,1,0,1,1,7,4256
34,16,45,15,3921,0,0,0,1,7,4032
42,14,45,35,4548,0,0,1,0,7,4685
37,25,26,65,5209,0,1,1,0,7,5364
45,28,44,16,5288,1,0,0,1,7,5423
36,40,44,54,4880,1,1,1,1,7,5058
32,10,11,39,1416,1,1,0,0,7,1510
42,40,43,21,5012,0,0,0,0,7,5158
32,32,46,68,5915,0,1,1,1,7,6096
44,24,43,43,1893,0,1,1,0,7,2049
38,12,39,19,3812,0,1,1,0,7,3922
27,11,47,82,2595,0,1,1,1,7,2765
41,40,42,48,3770,0,0,1,0,7,3942
43,36,39,34,4413,0,1,0,1,7,4567
33,16,30,23,1615,1,0,0,1,7,1719
36,34,41,70,5174,0,1,1,0,7,5357
28,35,39,16,2362,0,1,1,0,7,2482
29,37,38,41,4571,1,0,0,0,7,4717
30,33,40,77,3631,0,1,1,0,7,3813
40,26,32,14,6034,1,1,1,1,7,6150
28,29,30,76,3422,0,0,0,0,7,3585
44,33,46,43,2161,0,1,0,0,7,2328
35,14,31,54,1470,1,1,0,0,7,1606
27,11,28,67,2368,0,0,0,0,7,2501
32,31,44,45,2947,0,1,0,0,7,3100
30,29,30,55,3223,1,0,1,0,7,3369
40,29,38,17,5479,0,1,0,0,7,5604
43,31,38,44,6050,1,1,1,0,7,6209
35,35,46,36,5554,0,0,1,0,7,5707
45,32,39,39,5594,0,1,0,1,7,5751
37,38,42,75,3030,0,0,1,1,7,3224
28,33,42,54,1163,0,1,1,1,7,1323
40,22,28,81,3877,0,1,0,0,7,4049
45,25,28,85,4839,0,1,1,0,7,5024
41,28,41,56,4253,1,0,1,0,7,4421
45,27,38,98,1531,0,1,0,1,7,1741
31,16,18,90,2469,0,0,1,1,7,2626
44,37,38,33,4076,0,1,0,0,7,4229
31,18,27,24,6058,0,0,0,0,7,6158
43,10,12,54,5024,0,1,1,1,7,5146
33,18,43,53,4558,0,1,0,1,7,4707
27,23,25,82,1952,0,1,1,0,7,2111
34,12,31,83,3956,0,1,1,1,7,4119
33,25,44,13,3990,1,0,1,0,7,4107
30,32,36,94,3273,1,1,0,1,7,3468
45,23,42,66,4602,1,1,1,1,7,4782
45,27,39,100,4902,0,1,1,1,7,5116
38,24,24,96,3474,0,1,1,0,7,3658
27,11,29,15,5094,1,0,0,1,7,5178
39,14,23,47,5121,1,1,0,0,7,5246
42,37,41,43,2986,1,1,1,1,7,3153
33,27,39,31,2126,0,1,1,0,7,2258
37,40,43,53,2692,0,0,0,0,7,2865
37,21,46,67,2758,1,1,1,0,7,2932
37,24,31,17,3920,0,1,1,0,7,4031
39,14,25,32,2427,0,1,0,1,7,2539
32,10,26,98,4969,0,1,1,1,7,5138
38,17,24,89,2420,1,1,1,0,7,2591
39,19,37,46,4451,1,1,0,1,7,4595
31,20,30,63,3154,0,0,0,0,7,3298
31,11,46,52,5607,1,0,0,1,7,5749
45,26,32,25,1799,1,0,0,0,7,1928
28,17,38,48,3502,0,0,1,0,7,3634
43,36,47,66,3523,1,0,0,0,7,3716
42,13,45,38,3487,1,0,1,0,7,3627
35,13,25,69,2021,1,0,1,0,7,2165
36,24,42,96,1875,1,0,1,1,7,2076
34,18,46,70,1899,0,0,0,0,7,2067
42,26,36,63,5178,1,1,0,0,7,5347
40,29,39,85,5235,1,1,1,1,7,5432
39,39,41,79,4298,0,0,1,0,7,4497
34,38,45,32,3105,0,1,1,0,7,3256
42,29,38,62,3886,1,0,1,0,7,4059
33,19,36,12,3516,1,1,0,0,7,3618
39,29,47,51,1930,1,1,0,0,7,2098
42,21,39,37,3690,0,0,1,0,7,3830
33,22,38,74,4570,0,0,0,1,7,4738
39,12,39,97,5143,0,0,0,1,7,5331
37,19,32,58,3015,1,1,1,1,7,3165
39,29,38,97,5267,1,0,1,0,7,5472
30,40,43,40,1268,1,0,0,1,7,1423
29,21,41,40,3918,1,0,0,0,7,4050
42,29,46,18,1581,0,0,1,1,7,1718
32,26,29,24,3762,0,0,0,0,7,3873
37,11,34,36,3414,0,1,0,1,7,3534
36,29,36,57,2765,1,1,0,0,7,2925
42,34,41,28,5637,1,0,0,0,7,5783
42,30,36,69,4305,0,1,1,0,7,4484
29,34,36,84,4870,1,1,1,1,7,5057
45,17,43,95,2591,1,0,0,1,7,2793
42,29,32,23,5287,1,0,0,0,7,5414
27,25,36,82,1110,0,0,0,0,7,1280
30,19,21,55,3037,0,0,0,0,7,3162
29,18,20,25,5476,0,1,1,1,7,5571
34,26,26,86,5377,0,0,0,0,7,5549
27,15,44,27,1521,0,1,1,1,7,1637
33,13,15,16,5823,1,1,1,1,7,5904
39,20,41,89,1161,0,0,1,0,7,1351
34,23,47,51,3933,1,0,0,0,7,4089
30,27,31,83,1428,1,0,1,1,7,1602
38,39,40,30,4620,1,1,0,0,7,4769
41,39,41,92,3519,0,1,1,0,7,3734
30,11,15,80,4686,0,0,1,0,7,4823
29,38,38,15,4148,1,0,1,0,7,4270
33,26,26,53,1515,0,0,1,0,7,1654
39,11,21,23,5099,1,0,1,1,7,5196
43,13,14,33,5670,0,0,1,1,7,5775
42,37,37,15,6136,1,1,0,1,7,6270
39,28,38,22,2124,1,0,0,1,7,2253
38,25,45,23,3982,1,0,0,0,7,4114
42,31,40,49,4465,0,0,1,1,7,4629
41,40,46,86,2807,1,0,0,0,7,3021
29,12,40,36,5676,1,1,1,1,7,5797
31,12,14,84,3504,1,0,0,1,7,3647
32,33,36,40,2124,0,0,1,1,7,2267
27,20,27,20,4066,1,1,1,1,7,4164
43,24,29,36,4055,0,0,1,0,7,4188
31,16,25,21,1071,1,0,0,1,7,1166
27,40,44,93,4020,0,1,1,0,7,4226
31,19,37,45,2314,0,1,1,1,7,2449
30,14,36,97,4886,0,0,0,0,7,5063
34,29,43,12,4806,0,1,1,0,7,4926
33,25,37,27,4932,0,0,1,1,7,5056
36,14,24,14,2266,1,1,0,0,7,2356
30,11,47,87,1688,1,0,1,1,7,1866
45,23,33,90,3683,0,1,0,1,7,3876
34,36,47,52,1349,0,1,0,1,7,1520
40,31,47,25,5811,0,0,0,0,7,5954
42,33,41,12,3182,0,0,0,1,7,3311
28,32,33,37,3179,0,0,1,1,7,3311
27,21,25,31,4900,1,0,1,1,7,5007
28,16,25,67,2792,1,1,0,0,7,2930
41,14,33,33,1462,1,0,1,0,7,1585
35,27,41,28,3266,0,1,0,1,7,3399
34,35,35,98,4206,1,0,0,1,7,4410
32,29,45,16,5883,0,1,0,0,7,6006
43,35,45,53,5462,0,1,1,1,7,5641
31,20,24,64,3076,0,0,1,0,7,3216
39,32,44,38,1227,0,1,1,0,7,1382
35,12,47,94,2593,0,0,0,1,7,2782
32,27,33,65,4851,1,0,1,0,7,5010
38,31,41,43,3104,0,0,0,1,7,3258
39,29,43,42,5457,0,0,0,1,7,5611
37,35,41,94,5349,1,0,0,0,7,5557
36,19,29,36,2474,1,0,1,1,7,2597
38,16,37,76,1248,0,1,0,0,7,1416
41,20,44,59,4112,1,1,0,1,7,4279
28,22,40,50,1655,0,1,0,0,7,1796
30,33,46,40,5213,1,0,0,0,7,5363
40,24,40,70,4287,1,1,0,0,7,4463
40,28,41,77,4436,0,0,1,1,7,4624
32,28,32,67,3960,1,0,0,0,7,4120
32,10,20,50,2446,0,1,0,0,7,2559
44,32,43,82,3274,1,0,1,0,7,3477
